file_id,pdf_name,election_type,ballot_type,total_is_valid,candidate_sum_valid,both_valid,failure_modes,,
4114883eae4a7bd709d003151104fc19,หน่วยที่ 3 ตำบลใหม่.pdf,normal,partylist,TRUE,FALSE,FALSE,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=388, valid_votes=368)",,
41779a3e1280ef74347917db7d60e61d,มะค่า น.14.pdf,normal,district,FALSE,TRUE,FALSE,"ballot_math_fail (total=173, valid+void+spoiled=178)",,
41779a3e1280ef74347917db7d60e61d,มะค่า น.14.pdf,normal,partylist,FALSE,TRUE,FALSE,"ballot_math_fail (total=173, valid+void+spoiled=178)",,
4213f8122674c1e5556619cad3858ccd,พลสงคราม น.3 10-2-69 10.06.pdf,normal,district,TRUE,TRUE,TRUE,,,
4213f8122674c1e5556619cad3858ccd,พลสงคราม น.3 10-2-69 10.06.pdf,normal,partylist,TRUE,FALSE,FALSE,"null_header_field:eligible_voters | candidate_sum_fail (sum=321, valid_votes=293)",,
422af586037da65a2124c64bde63300f,โตนด น.9.pdf,normal,district,TRUE,TRUE,TRUE,,,
422af586037da65a2124c64bde63300f,โตนด น.9.pdf,normal,partylist,TRUE,FALSE,FALSE,"null_header_field:eligible_voters | candidate_sum_fail (sum=70, valid_votes=263)",,
422e62148f1c533af1a7fe2ed83b7790,สส.5ทับ18(บช).pdf,normal,partylist,TRUE,FALSE,FALSE,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=574, valid_votes=507)",,
427895a8d3c185db8247f0a2b1b5883a,สส.5ทับ18.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=433, valid+void+spoiled=233) | candidate_sum_fail (sum=405, valid_votes=205)",,
42f3ac085363984bb79419b961fb288c,หน่วยที่ 3 ตำบลจันอัด.pdf,normal,district,FALSE,FALSE,FALSE,null_header_field:total_ballots | null_header_field:valid_votes,,
42f3ac085363984bb79419b961fb288c,หน่วยที่ 3 ตำบลจันอัด.pdf,normal,partylist,FALSE,FALSE,FALSE,"null_header_field:total_ballots | ocr_missed_candidates:[1, 2, 3, 4] | candidate_sum_fail (sum=192, valid_votes=204)",,
42ffe15a76c5f40554214e62b5da7c46,บิง น.9.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=213, valid_votes=233)",,
42ffe15a76c5f40554214e62b5da7c46,บิง น.9.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=186, valid_votes=234)",,
43090cf326bff7fde68ed106156a1cca,ลำคอหงษ์ น.7.pdf,normal,district,TRUE,TRUE,TRUE,,,
43090cf326bff7fde68ed106156a1cca,ลำคอหงษ์ น.7.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
430d48aa326d60f62f6aaa74c715e0d0,น.4 ต.สัมฤทธิ์ ส.ส.5_18 (บช).pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=90, valid_votes=88)",,
43e9c59b130a34ac0b37492f907bb848,หน่วยที่ 5 ตำบลดอนหวาย.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_extra_candidates:[14, 15, 19, 20] | candidate_sum_fail (sum=302, valid_votes=322)",,
43e9c59b130a34ac0b37492f907bb848,หน่วยที่ 5 ตำบลดอนหวาย.pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=359, valid+void+spoiled=351) | candidate_sum_fail (sum=235, valid_votes=319)",,
448285aed146a23ec0d83efee7410591,ส.ส 5ทับ18 (บช).pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=229, valid_votes=257)",,
4523cae4e945fd8b4ee04602fe922c56,มะค่า น.1.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=193, valid+void+spoiled=191) | candidate_sum_fail (sum=174, valid_votes=181)",,
4523cae4e945fd8b4ee04602fe922c56,มะค่า น.1.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=519, valid_votes=169)",,
45bfa9fdb1168621fdbafec0884a479e,ต.ดอนหวาย หน่วยที่ 1.pdf,normal,district,TRUE,TRUE,TRUE,,,
45bfa9fdb1168621fdbafec0884a479e,ต.ดอนหวาย หน่วยที่ 1.pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=422, valid+void+spoiled=402) | candidate_sum_fail (sum=617, valid_votes=377)",,
461ce6504f60f29f828be3b0710f67f4,ทต.ตลาดแค น.2.pdf,normal,district,TRUE,TRUE,TRUE,,,
461ce6504f60f29f828be3b0710f67f4,ทต.ตลาดแค น.2.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=300, valid_votes=303)",,
46870adde6ac01a0fb1a0390be208363,ขามเฒ่า น.3.pdf,normal,district,TRUE,TRUE,TRUE,null_header_field:spoiled_ballots,,
46870adde6ac01a0fb1a0390be208363,ขามเฒ่า น.3.pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=152, valid+void+spoiled=147) | candidate_sum_fail (sum=133, valid_votes=137)",,
46a6443f23bf547655d46c931dc01dae,มะค่า น.7.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=242, valid+void+spoiled=750) | candidate_sum_fail (sum=6907, valid_votes=250)",,
46a6443f23bf547655d46c931dc01dae,มะค่า น.7.pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=242, valid+void+spoiled=283) | candidate_sum_fail (sum=217, valid_votes=250)",,
46b0795f82e1c968f10e43732800c209,น.7.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=262, valid+void+spoiled=242) | candidate_sum_fail (sum=249, valid_votes=229)",,
46b0795f82e1c968f10e43732800c209,น.7.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=140, valid_votes=243)",,
46bb112527a89a53792ad804f3713804,น.15 ต.สัมฤทธิ์ ส.ส.5_18.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=368, valid+void+spoiled=408) | candidate_sum_fail (sum=338, valid_votes=378)",,
4786e1cd838a5f2b9562c1a5c135ad1d,น.1 ต.ท่าหลวง ส.ส.5_18 (บช).pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=373, valid+void+spoiled=369) | candidate_sum_fail (sum=336, valid_votes=340)",,
48593edb30971a03bd9c47ae8a51eb17,น.2.pdf,normal,district,TRUE,TRUE,TRUE,,,
48593edb30971a03bd9c47ae8a51eb17,น.2.pdf,normal,partylist,TRUE,FALSE,FALSE,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=95, valid_votes=90)",,
488698f247041d19abeb428a9de79053,ทต.โนนสูง หน่วยที่ 2.pdf,normal,district,FALSE,FALSE,FALSE,"null_header_field:moo | ballot_math_fail (total=297, valid+void+spoiled=567) | candidate_sum_fail (sum=263, valid_votes=260)",,
488698f247041d19abeb428a9de79053,ทต.โนนสูง หน่วยที่ 2.pdf,normal,partylist,TRUE,TRUE,TRUE,null_header_field:moo | null_header_field:voter_turnout,,
489959da3c8011d472abc9146bb6ac4f,ด่านคล่า น.12.pdf,normal,district,TRUE,TRUE,TRUE,"ocr_extra_candidates:[12, 19, 20]",,
489959da3c8011d472abc9146bb6ac4f,ด่านคล่า น.12.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
495ace2d52dc5538c87ba377476246ab,หลุมข้าว น.6.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=169, valid_votes=156)",,
495ace2d52dc5538c87ba377476246ab,หลุมข้าว น.6.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=176, valid_votes=155)",,
49c2fca22bc3e0ae30f2ee448fb61429,ทต.มะค่า น.3.pdf,normal,district,TRUE,TRUE,TRUE,,,
49c2fca22bc3e0ae30f2ee448fb61429,ทต.มะค่า น.3.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
49c7877fcf251381e1d03b8d73dbb7ac,หน่วยที่ 2 ตำบลใหม่.pdf,normal,district,FALSE,TRUE,FALSE,"ballot_math_fail (total=626, valid+void+spoiled=606)",,
49c7877fcf251381e1d03b8d73dbb7ac,หน่วยที่ 2 ตำบลใหม่.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=597, valid_votes=537)",,
4a553ce82ffddef01becbd2195a88b21,น.1 ต.ชีวาน ส.ส.5_18.pdf,normal,district,TRUE,TRUE,TRUE,,,
4ada832d1368f2fef6f877246272581b,ตำบลธารปราสาท หน่วยที่ 15 หมู่ที่ 19.pdf,normal,district,TRUE,TRUE,TRUE,,,
4ada832d1368f2fef6f877246272581b,ตำบลธารปราสาท หน่วยที่ 15 หมู่ที่ 19.pdf,normal,partylist,TRUE,FALSE,FALSE,"null_header_field:district | candidate_sum_fail (sum=178, valid_votes=183)",,
4bfc6c511899063fdd7e041f27f446cf,ด่านคล่า น.13.pdf,normal,district,TRUE,TRUE,TRUE,,,
4bfc6c511899063fdd7e041f27f446cf,ด่านคล่า น.13.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
4c01008bc959b15da905174e6c603efa,น.5 ต.สัมฤทธิ์ ส.ส.5_18.pdf,normal,district,TRUE,TRUE,TRUE,null_header_field:eligible_voters,,
4d4b348318b2904de34d8eabc6ec4327,น.4 ต.กระเบื้องใหญ่ ส.ส.5_18 (บช).pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=327, valid+void+spoiled=227) | candidate_sum_fail (sum=308, valid_votes=200)",,
4d5a069fbfdff3caeabca03540c1ff33,โตนด น.2.pdf,normal,district,FALSE,FALSE,FALSE,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,,
4d5a069fbfdff3caeabca03540c1ff33,โตนด น.2.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=282, valid_votes=296)",,
4e4f51f2d7e17788bf418c70d9bc5a77,สส.5ทับ18.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=226, valid+void+spoiled=224) | candidate_sum_fail (sum=218, valid_votes=216)",,
4e726109cb45a55f2802cb40a53e44c1,ลำคอหงษ์ น.5.pdf,normal,district,TRUE,TRUE,TRUE,,,
4e726109cb45a55f2802cb40a53e44c1,ลำคอหงษ์ น.5.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=435, valid_votes=433)",,
5106ffcebba88f2c91869289125b385a,น.16 ต.สัมฤทธิ์ ส.ส.5_18.pdf,normal,district,TRUE,TRUE,TRUE,,,
514a66780878be7ab86758251edba4db,หน่วยที่ 4 ตำบลดอนหวาย.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=248, valid+void+spoiled=253) | candidate_sum_fail (sum=234, valid_votes=239)",,
514a66780878be7ab86758251edba4db,หน่วยที่ 4 ตำบลดอนหวาย.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=230, valid_votes=224)",,
517cd08b7e58ed3bd3b0885e381feeb9,น.3.pdf,normal,district,TRUE,TRUE,TRUE,,,
517cd08b7e58ed3bd3b0885e381feeb9,น.3.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=302, valid_votes=366)",,
52e89eafc2ba8694933102e7ad412d64,น.8 ต.ชีวาน ส.ส.5_18.pdf,normal,district,TRUE,TRUE,TRUE,,,
5328d57cf0ed6c57a6fcf9123b42521c,อส.4ทับ7.pdf,,,FALSE,FALSE,FALSE,"ocr_missed_candidates:[1, 2, 4, 5, 6, 7, 8, 9]",,
54a6533fee5f41a6ac9d3f990ddacdee,น.5.pdf,normal,district,TRUE,TRUE,TRUE,,,
54a6533fee5f41a6ac9d3f990ddacdee,น.5.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=76, valid_votes=133)",,
56a6506ea4989c5ba2f0a7e459679643,ด่านคล่า น.5 .pdf,normal,district,TRUE,TRUE,TRUE,,,
56a6506ea4989c5ba2f0a7e459679643,ด่านคล่า น.5 .pdf,normal,partylist,TRUE,TRUE,TRUE,,,
573f138d94c4d896fae7389c15f79181,น.8 ต.ชีวาน ส.ส.5_18 (บช).pdf,normal,partylist,FALSE,TRUE,FALSE,"ballot_math_fail (total=177, valid+void+spoiled=172)",,
5821db70132f15cecc2384d634f608f1,ตำบลธารปราสาท หน่วยที่ 5 หมู่ที่ 7.pdf,normal,district,FALSE,FALSE,FALSE,"null_header_field:void_ballots | null_header_field:spoiled_ballots | ballot_math_fail (total=362, valid+void+spoiled=2737) | candidate_sum_fail (sum=337, valid_votes=2737)",,
5821db70132f15cecc2384d634f608f1,ตำบลธารปราสาท หน่วยที่ 5 หมู่ที่ 7.pdf,normal,partylist,TRUE,TRUE,TRUE,"ocr_missed_candidates:[53, 54, 55, 56, 57]",,
584ffe8c313526220bdde2b90679af78,ลำคอหงษ์ น.4.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=252, valid_votes=172)",,
584ffe8c313526220bdde2b90679af78,ลำคอหงษ์ น.4.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=72, valid_votes=172)",,
58766410195c48badd15c53c76e999e7,น.8 ต.กระเบื้องใหญ่ ส.ส.5_18.pdf,normal,district,TRUE,TRUE,TRUE,,,
58fe7e7e4363d596cb31ec069e7fa728,หลุมข้าว น.10.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=768, valid+void+spoiled=428) | candidate_sum_fail (sum=467, valid_votes=397)",,
58fe7e7e4363d596cb31ec069e7fa728,หลุมข้าว น.10.pdf,normal,partylist,FALSE,FALSE,FALSE,"null_header_field:total_ballots | candidate_sum_fail (sum=1201, valid_votes=329)",,
5a2e41c2be498ab54a71f2eb76b3b2cb,น.16 ต.สัมฤทธิ์ ส.ส.5_18 (บช).pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=278, valid_votes=304)",,
5af4ffc722a633a185184a9201c4f81d,ดอนชมพู น.1.pdf,normal,district,TRUE,TRUE,TRUE,,,
5af4ffc722a633a185184a9201c4f81d,ดอนชมพู น.1.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57] | candidate_sum_fail (sum=120, valid_votes=383)",,
5b207d9189b0bbb40bb7d638f4eb001a,สส.5ทับ18(บช).pdf,normal,partylist,TRUE,TRUE,TRUE,,,
5c45729b16a76c06ef9bfe6b8f71d2c4,ทต.โนนสูง หน่วยที่ 13.pdf,normal,district,TRUE,FALSE,FALSE,"null_header_field:moo | candidate_sum_fail (sum=435, valid_votes=235)",,
5c45729b16a76c06ef9bfe6b8f71d2c4,ทต.โนนสูง หน่วยที่ 13.pdf,normal,partylist,TRUE,FALSE,FALSE,"null_header_field:moo | candidate_sum_fail (sum=232, valid_votes=242)",,
5cdf9367f67d15f398caeecded366dab,โตนด น.11.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_extra_candidates:[11] | candidate_sum_fail (sum=105, valid_votes=160)",,
5cdf9367f67d15f398caeecded366dab,โตนด น.11.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
5cdffd3996c9fa42843d85484efd2e55,สว5ทับ18(บช).pdf,normal,partylist,TRUE,TRUE,TRUE,,,
5db9b0e863d86b1c3e5ea9503924b58f,ลำคอหงษ์ น.9.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_missed_candidates:[7, 8, 9] | candidate_sum_fail (sum=84, valid_votes=169)",,
5db9b0e863d86b1c3e5ea9503924b58f,ลำคอหงษ์ น.9.pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=181, valid+void+spoiled=188) | candidate_sum_fail (sum=168, valid_votes=163)",,
5e36828133dbbe2951c0e954068c27c2,น.4 ต.ท่าหลวง ส.ส.5_18.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15] | candidate_sum_fail (sum=329, valid_votes=335)",,
5ebf621dbb485d453482f62b258a019d,น.3 ต.สัมฤทธิ์ ส.ส.5_18.pdf,normal,district,TRUE,TRUE,TRUE,,,
5fb1b549b1ec14bfede3cc3a3e3303d8,โตนด น.8.pdf,normal,district,TRUE,TRUE,TRUE,,,
5fb1b549b1ec14bfede3cc3a3e3303d8,โตนด น.8.pdf,normal,partylist,FALSE,TRUE,FALSE,"null_header_field:spoiled_ballots | ballot_math_fail (total=404, valid+void+spoiled=401)",,
5feac47af840507780d084ad3b70e7e8,น.3 ต.สัมฤทธิ์ ส.ส.5_18 (บช).pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=562, valid+void+spoiled=564) | candidate_sum_fail (sum=534, valid_votes=529)",,
6007ac671d31fd77ec6c06ddc9a74934,หลุมข้าว น.2.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20] | candidate_sum_fail (sum=328, valid_votes=278)",,
6007ac671d31fd77ec6c06ddc9a74934,หลุมข้าว น.2.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=1431, valid_votes=271)",,
60b793a6e0a51c5400a8c3a416ffcd27,น.5 ต.กระเบื้องใหญ่ ส.ส.5_18.pdf,normal,district,FALSE,FALSE,FALSE,"null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots | ballot_math_fail (total=310, valid+void+spoiled=0)",,
61b3912f9808d86660e15554df5b7307,หลุมข้าว น.13.pdf,normal,district,TRUE,TRUE,TRUE,,,
61b3912f9808d86660e15554df5b7307,หลุมข้าว น.13.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=500, valid_votes=462)",,
621650be07d7f7a7861cd2c995334ca1,สส.5ทับ18.pdf,normal,district,FALSE,FALSE,FALSE,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots | ocr_extra_candidates:[20],,
62c281f9f300de1d165c3e8ce9ac801e,บิง น.4.pdf,normal,district,TRUE,TRUE,TRUE,,,
62c281f9f300de1d165c3e8ce9ac801e,บิง น.4.pdf,normal,partylist,FALSE,TRUE,FALSE,"ballot_math_fail (total=548, valid+void+spoiled=550)",,
62f9566f4b5e25a18e22a0b35c047724,น.9 ต.ชีวาน ส.ส.5_18.pdf,normal,district,TRUE,TRUE,TRUE,,,
640872df2fd92b1cf8ee1a6c309d4dce,สส.5ทับ18.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=331, valid+void+spoiled=345) | candidate_sum_fail (sum=1054, valid_votes=331)",,
65a2d88700b3545bd9008947d18c7504,น.12 ต.สัมฤทธิ์ ส.ส.5_18.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=258, valid_votes=262)",,
6625033d01a375c1f1b204a665886300,น.2 ต.ท่าหลวง ส.ส.5_18.pdf,normal,district,TRUE,TRUE,TRUE,,,
66a38e62fd8014bba8d0c4ed8a89fb8c,น.7 ต.ชีวาน ส.ส.5_18.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=220, valid+void+spoiled=360) | candidate_sum_fail (sum=217, valid_votes=267)",,
67c7f449bb3c1e170f595deb775f3b49,ขามเฒ่า น.10.pdf,normal,district,FALSE,FALSE,FALSE,"ocr_missed_candidates:[7, 8, 9] | ballot_math_fail (total=196, valid+void+spoiled=198) | candidate_sum_fail (sum=136, valid_votes=191)",,
67c7f449bb3c1e170f595deb775f3b49,ขามเฒ่า น.10.pdf,normal,district,FALSE,FALSE,FALSE,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57] | ballot_math_fail (total=116, valid+void+spoiled=197) | candidate_sum_fail (sum=65, valid_votes=179)",,
67d65aa7f5208d02d61ee634127892d0,ด่านคล่า น.10.pdf,normal,district,TRUE,FALSE,FALSE,"null_header_field:eligible_voters | ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57] | candidate_sum_fail (sum=35, valid_votes=331)",,
6888d75039950dcd1d2311e3c4d33212,ดอนชมพู น.10.pdf,normal,district,TRUE,TRUE,TRUE,,,
6888d75039950dcd1d2311e3c4d33212,ดอนชมพู น.10.pdf,normal,partylist,FALSE,FALSE,FALSE,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,,
69cdb0545163a46fd42e5914500853bb,หน่วยที่ 2 ตำบลจันอัด.pdf,normal,district,FALSE,FALSE,FALSE,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,,
69cdb0545163a46fd42e5914500853bb,หน่วยที่ 2 ตำบลจันอัด.pdf,normal,partylist,FALSE,FALSE,FALSE,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,,
6a5ecbc01fee18c6d9e449290332c94f,ขามเฒ่า น.5.pdf,normal,district,FALSE,FALSE,FALSE,"null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots | ballot_math_fail (total=191, valid+void+spoiled=0)",,
6a5ecbc01fee18c6d9e449290332c94f,ขามเฒ่า น.5.pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=191, valid+void+spoiled=91) | candidate_sum_fail (sum=176, valid_votes=73)",,
6b784dd89b8afdf78b1b458ddd1ad24a,โตนด น.12.pdf,normal,district,TRUE,TRUE,TRUE,,,
6b784dd89b8afdf78b1b458ddd1ad24a,โตนด น.12.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
6b9203840ab0437a7da332c1f4df1b5f,ทต.โนนสูง หน่วยที่ 11.pdf,normal,district,TRUE,TRUE,TRUE,null_header_field:moo,,
6b9203840ab0437a7da332c1f4df1b5f,ทต.โนนสูง หน่วยที่ 11.pdf,normal,district,TRUE,FALSE,FALSE,"null_header_field:moo | ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57] | candidate_sum_fail (sum=9, valid_votes=242)",,
6d86dc21c3c5a98db4072da7b7670695,บิง น.3.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=548, valid+void+spoiled=542) | candidate_sum_fail (sum=519, valid_votes=513)",,
6d86dc21c3c5a98db4072da7b7670695,บิง น.3.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
6dc4e136b4b80b7ff1c0f4d776e0699f,น.2 ต.ท่าหลวง ส.ส.5_18 (บช).pdf,normal,partylist,FALSE,FALSE,FALSE,"ocr_missed_candidates:[6] | ballot_math_fail (total=515, valid+void+spoiled=485) | candidate_sum_fail (sum=480, valid_votes=453)",,
6ece1bf5e69f1cde9c5f61640ea1acd2,หลุมข้าว น.8.pdf,normal,district,TRUE,TRUE,TRUE,,,
6ece1bf5e69f1cde9c5f61640ea1acd2,หลุมข้าว น.8.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
6f004fa71b79c953b5ff86ec38b1231a,พลสงคราม น.12 10-2-69 10.31.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=193, valid+void+spoiled=173) | candidate_sum_fail (sum=168, valid_votes=166)",,
6f004fa71b79c953b5ff86ec38b1231a,พลสงคราม น.12 10-2-69 10.31.pdf,normal,partylist,FALSE,TRUE,FALSE,"null_header_field:spoiled_ballots | ballot_math_fail (total=273, valid+void+spoiled=173)",,
6f33020230a599a2d11c14afb5a35e4f,พลสงคราม น.6 10-2-69 10.12.pdf,normal,district,TRUE,TRUE,TRUE,null_header_field:voter_turnout,,
6f33020230a599a2d11c14afb5a35e4f,พลสงคราม น.6 10-2-69 10.12.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
