file_id,pdf_name,election_type,ballot_type,total_is_valid,candidate_sum_valid,both_valid,failure_modes,,
6f352e4bbed033520e1d035244005cbc,หน่วยที่ 14 ตำบลใหม่.pdf,normal,district,FALSE,FALSE,FALSE,"ocr_extra_candidates:[15] | ballot_math_fail (total=396, valid+void+spoiled=736) | candidate_sum_fail (sum=529, valid_votes=712)",,
6f352e4bbed033520e1d035244005cbc,หน่วยที่ 14 ตำบลใหม่.pdf,normal,partylist,TRUE,FALSE,FALSE,"ocr_missed_candidates:[7, 8, 9] | ocr_extra_candidates:[70, 81, 92] | candidate_sum_fail (sum=219, valid_votes=309)",,
707ed6c2d6b89d6b792f1f81a8861fe1,นอกเขต ชุดที่ 7.pdf,advance_in_district,district,TRUE,TRUE,TRUE,,,
707ed6c2d6b89d6b792f1f81a8861fe1,นอกเขต ชุดที่ 7.pdf,advance_in_district,partylist,TRUE,TRUE,TRUE,,,
70c1007c6395361fbf937b2cf6e98c78,บิง น.10.pdf,normal,district,TRUE,FALSE,FALSE,"null_header_field:eligible_voters | candidate_sum_fail (sum=232, valid_votes=237)",,
70c1007c6395361fbf937b2cf6e98c78,บิง น.10.pdf,normal,partylist,FALSE,FALSE,FALSE,"null_header_field:spoiled_ballots | ballot_math_fail (total=250, valid+void+spoiled=246) | candidate_sum_fail (sum=239, valid_votes=233)",,
7176a01bf066cd49a08d87b360be804b,ลำมูล น.2 10-2-69 09.39.pdf,normal,district,TRUE,TRUE,TRUE,,,
7176a01bf066cd49a08d87b360be804b,ลำมูล น.2 10-2-69 09.39.pdf,normal,partylist,FALSE,TRUE,FALSE,"null_header_field:spoiled_ballots | ballot_math_fail (total=293, valid+void+spoiled=290)",,
73cbf627c97ede1efc8362913c91fd98,มะค่า น.10.pdf,normal,district,FALSE,FALSE,FALSE,"null_header_field:total_ballots | candidate_sum_fail (sum=106, valid_votes=111)",,
73cbf627c97ede1efc8362913c91fd98,มะค่า น.10.pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=111, valid+void+spoiled=109) | candidate_sum_fail (sum=109, valid_votes=107)",,
7471a4ec2cda550324dd6cb1ef21363c,หลุมข้าว น.12.pdf,normal,district,TRUE,TRUE,TRUE,,,
7471a4ec2cda550324dd6cb1ef21363c,หลุมข้าว น.12.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
76e96811359c55ff8609bd20085823d0,ลำคอหงษ์ น.8.pdf,normal,district,FALSE,FALSE,FALSE,"null_header_field:spoiled_ballots | ballot_math_fail (total=377, valid+void+spoiled=319) | candidate_sum_fail (sum=307, valid_votes=309)",,
76e96811359c55ff8609bd20085823d0,ลำคอหงษ์ น.8.pdf,normal,partylist,TRUE,FALSE,FALSE,"null_header_field:spoiled_ballots | candidate_sum_fail (sum=320, valid_votes=289)",,
7a735b3432df5671abcb472c6460e96a,น.5 ต.ท่าหลวง ส.ส.5_18.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_missed_candidates:[7, 8, 9] | candidate_sum_fail (sum=195, valid_votes=337)",,
7b831a6bd3786665a8154d891e20d9dc,น.13 ต.สัมฤทธิ์ ส.ส.5_18 (บช).pdf,normal,partylist,TRUE,TRUE,TRUE,,,
7bb7782d0289441ef6d4588eda70a3e5,หน่วยที่ 5 ตำบลใหม่.pdf,normal,district,FALSE,FALSE,FALSE,,,
7bb7782d0289441ef6d4588eda70a3e5,หน่วยที่ 5 ตำบลใหม่.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
7bff5ff29be5be3e8aeb09e82ea05a19,ส.ส. 5ทับ18.pdf,normal,district,TRUE,TRUE,TRUE,,,
7c9130ec663cbb26985770651d79f47e,ทต.โนนสูง หน่วยที่ 5.pdf,normal,district,TRUE,TRUE,TRUE,null_header_field:moo,,
7c9130ec663cbb26985770651d79f47e,ทต.โนนสูง หน่วยที่ 5.pdf,normal,partylist,FALSE,FALSE,FALSE,"null_header_field:moo | ballot_math_fail (total=451, valid+void+spoiled=481) | candidate_sum_fail (sum=351, valid_votes=401)",,
7d47f767f82fbbc5dc61fb384487ccae,หน่วยที่ 6 ตำบลดอนหวาย.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=303, valid+void+spoiled=314) | candidate_sum_fail (sum=288, valid_votes=299)",,
7d47f767f82fbbc5dc61fb384487ccae,หน่วยที่ 6 ตำบลดอนหวาย.pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=303, valid+void+spoiled=313) | candidate_sum_fail (sum=306, valid_votes=297)",,
7db464476535ef385876e5ea76fb8225,น.7 ต.กระเบื้องใหญ่ ส.ส.5_18 (บช).pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=295, valid+void+spoiled=303) | candidate_sum_fail (sum=237, valid_votes=279)",,
7f670365f09c57a12d872ac9b4f847d3,ลำมูล น.7 10-2-69 09.53.pdf,normal,district,TRUE,TRUE,TRUE,,,
7f670365f09c57a12d872ac9b4f847d3,ลำมูล น.7 10-2-69 09.53.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57] | candidate_sum_fail (sum=81, valid_votes=308)",,
7fa3c81ed7f634f86fbd61c4ef7dc387,สส.5ทับ18.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=301, valid_votes=241)",,
805d3eb9e9c5a6d4cfb4bc9ded11d7e5,ด่านคล่า น.11 .pdf,normal,district,FALSE,TRUE,FALSE,null_header_field:voter_turnout | null_header_field:total_ballots,,
805d3eb9e9c5a6d4cfb4bc9ded11d7e5,ด่านคล่า น.11 .pdf,normal,partylist,FALSE,TRUE,FALSE,null_header_field:voter_turnout | null_header_field:total_ballots,,
80c4f292b162fed2e64508a8003435f6,น.7 ต.สัมฤทธิ์ ส.ส.5_18 (บช).pdf,normal,district,TRUE,FALSE,FALSE,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57] | candidate_sum_fail (sum=74, valid_votes=211)",,
81e4317cf1301ffc0037476386b8e202,ตำบลธารปราสาท หน่วยที่ 12 หมู่ที่ 14.pdf,normal,district,TRUE,TRUE,TRUE,,,
81e4317cf1301ffc0037476386b8e202,ตำบลธารปราสาท หน่วยที่ 12 หมู่ที่ 14.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
82462b1cc2ec709b7634fc3eaed1803e,มะค่า น.15.pdf,normal,district,TRUE,TRUE,TRUE,,,
82462b1cc2ec709b7634fc3eaed1803e,มะค่า น.15.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
827b7d26f1c0700551721442d1f421ea,น.10.pdf,normal,district,TRUE,TRUE,TRUE,,,
827b7d26f1c0700551721442d1f421ea,น.10.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=953, valid_votes=263)",,
83568d0627acdb9c4d7961e57fec246d,มะค่า น.6.pdf,normal,district,TRUE,TRUE,TRUE,,,
83568d0627acdb9c4d7961e57fec246d,มะค่า น.6.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=284, valid_votes=216)",,
83c4a303885c825e6b8539e680fc49d1,ส.ส. 5ทับ18.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=388, valid_votes=264)",,
844f9c799f9ba748c3d49f981d7e6edb,ขามเฒ่า น.13.pdf,normal,district,TRUE,TRUE,TRUE,,,
844f9c799f9ba748c3d49f981d7e6edb,ขามเฒ่า น.13.pdf,normal,partylist,FALSE,TRUE,FALSE,"ballot_math_fail (total=104, valid+void+spoiled=157)",,
8476eb4d191d9c5664d1972b47828311,หน่วยที่ 9 ตำบลใหม่.pdf,normal,district,FALSE,TRUE,FALSE,"ballot_math_fail (total=527, valid+void+spoiled=548)",,
8476eb4d191d9c5664d1972b47828311,หน่วยที่ 9 ตำบลใหม่.pdf,normal,partylist,FALSE,FALSE,FALSE,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,,
8481bd6646a9ab106b0896081f0df205,หน่วยที่ 6 ตำบลใหม่.pdf,normal,district,FALSE,TRUE,FALSE,"ballot_math_fail (total=674, valid+void+spoiled=614)",,
8481bd6646a9ab106b0896081f0df205,หน่วยที่ 6 ตำบลใหม่.pdf,normal,partylist,TRUE,FALSE,FALSE,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=559, valid_votes=561)",,
84c9a76330180bd61b4bcef721a2eac2,หน่วยที่ 6 ตำบลจันอัด.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_missed_candidates:[7, 8, 9] | candidate_sum_fail (sum=78, valid_votes=145)",,
84c9a76330180bd61b4bcef721a2eac2,หน่วยที่ 6 ตำบลจันอัด.pdf,normal,partylist,FALSE,FALSE,FALSE,"ocr_missed_candidates:[1, 2, 3, 4, 5, 6] | ballot_math_fail (total=152, valid+void+spoiled=158) | candidate_sum_fail (sum=121, valid_votes=148)",,
84e278ed11cf71bb7c7d0ce2467b8dc4,น.2 ต.ชีวาน ส.ส.5_18.pdf,normal,district,FALSE,TRUE,FALSE,"ballot_math_fail (total=211, valid+void+spoiled=201)",,
8521ec8bf4bc95a2fc521fd417b971f9,โตนด น.6.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_missed_candidates:[7, 8, 9] | candidate_sum_fail (sum=339, valid_votes=429)",,
8521ec8bf4bc95a2fc521fd417b971f9,โตนด น.6.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=2920, valid_votes=421)",,
85b36c977c302475031db044ec936c5f,น.8 ต.กระเบื้องใหญ่ ส.ส.5_18 (บช).pdf,normal,partylist,FALSE,FALSE,FALSE,"ocr_missed_candidates:[1, 2, 3, 4, 5, 6]",,
85c351f1ae231b4e1321694fad0c333c,หน่วยที่ 2 ตำบลดอนหวาย.pdf,normal,district,TRUE,TRUE,TRUE,,,
85c351f1ae231b4e1321694fad0c333c,หน่วยที่ 2 ตำบลดอนหวาย.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=170, valid_votes=345)",,
87e0205f99aa81c898f6ce7ab82e6f39,ทต.โนนสูง หน่วยที่ 12.pdf,normal,district,TRUE,TRUE,TRUE,null_header_field:moo | null_header_field:district | ocr_extra_candidates:[20],,
87e0205f99aa81c898f6ce7ab82e6f39,ทต.โนนสูง หน่วยที่ 12.pdf,normal,partylist,FALSE,FALSE,FALSE,"null_header_field:moo | null_header_field:total_ballots | candidate_sum_fail (sum=464, valid_votes=437)",,
87ff2d06b19219cc0c34f947e817b8dd,ส.ส. 5ทับ18.pdf,normal,district,FALSE,FALSE,FALSE,"null_header_field:total_ballots | candidate_sum_fail (sum=189, valid_votes=264)",,
8897dee8f4f3c4311077992006d2c5ee,สส5ทับ18(บช).pdf,normal,district,FALSE,FALSE,FALSE,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57] | ballot_math_fail (total=467, valid+void+spoiled=465) | candidate_sum_fail (sum=183, valid_votes=435)",,
88ba8414b9e7cca61e32be91a39b9414,พลสงคราม น.4 10-2-69 10.07.pdf,normal,district,FALSE,FALSE,FALSE,"null_header_field:eligible_voters | ballot_math_fail (total=307, valid+void+spoiled=267) | candidate_sum_fail (sum=158, valid_votes=248)",,
88ba8414b9e7cca61e32be91a39b9414,พลสงคราม น.4 10-2-69 10.07.pdf,normal,partylist,FALSE,TRUE,FALSE,"ballot_math_fail (total=807, valid+void+spoiled=307)",,
88ecd0ab96276589a89d832ee664d8e3,หลุมข้าว น.16.pdf,normal,district,TRUE,TRUE,TRUE,,,
88ecd0ab96276589a89d832ee664d8e3,หลุมข้าว น.16.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
88f58579a687f561c51f9879509a1458,นอกเขต ชุดที่ 6.pdf,advance_in_district,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=546, valid_votes=549)",,
88f58579a687f561c51f9879509a1458,นอกเขต ชุดที่ 6.pdf,advance_in_district,partylist,TRUE,TRUE,TRUE,,,
8a4731e5d6f7ae1125df488d19fc8e51,หน่วยที่ 7 ตำบลใหม่.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=460, valid_votes=610)",,
8a4731e5d6f7ae1125df488d19fc8e51,หน่วยที่ 7 ตำบลใหม่.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=604, valid_votes=610)",,
8a4aeabb02e9e877936b1e40e2de678c,สส5ทับ18(บช).pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=1250593, valid_votes=294)",,
8afd7fb51796fcce8c385882c227b665,ขามเฒ่า น.2.pdf,normal,district,FALSE,FALSE,FALSE,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,,
8afd7fb51796fcce8c385882c227b665,ขามเฒ่า น.2.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
8b3b52324f521990f480fbdfb2e72ba7,หลุมข้าว น.1.pdf,normal,district,FALSE,FALSE,FALSE,"ocr_missed_candidates:[7, 8, 9] | ballot_math_fail (total=254, valid+void+spoiled=284) | candidate_sum_fail (sum=175, valid_votes=260)",,
8b3b52324f521990f480fbdfb2e72ba7,หลุมข้าว น.1.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=263, valid_votes=265)",,
8b906231c3c92326aecd238d9639fa10,น.2 ต.ชีวาน ส.ส.5_18 (บช).pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=209, valid+void+spoiled=207) | candidate_sum_fail (sum=190, valid_votes=196)",,
8bd67780ff7c70fd904b4db10798fbd7,พลสงคราม น.7 10-2-69 10.14.pdf,normal,district,TRUE,TRUE,TRUE,,,
8bd67780ff7c70fd904b4db10798fbd7,พลสงคราม น.7 10-2-69 10.14.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=975, valid_votes=215)",,
8c13a16b3d51b2494162f3ac04926029,หน่วยที่ 5 ตำบลจันอัด.pdf,normal,district,FALSE,FALSE,FALSE,"ballot_math_fail (total=922, valid+void+spoiled=522) | candidate_sum_fail (sum=510, valid_votes=496)",,
8c13a16b3d51b2494162f3ac04926029,หน่วยที่ 5 ตำบลจันอัด.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=478, valid_votes=475)",,
8c33a11513108838159918c56e940a94,น.6 ต.กระเบื้องใหญ่ ส.ส.5_18.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_missed_candidates:[7, 8, 9] | candidate_sum_fail (sum=193, valid_votes=266)",,
8cb6286568de4c231db7fab3aad7c288,ขามเฒ่า น.12.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=117, valid_votes=87)",,
8cb6286568de4c231db7fab3aad7c288,ขามเฒ่า น.12.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
8de47d8ccc83fe1eb8a50baa1a80a259,ดอนชมพู น.12.pdf,normal,district,TRUE,TRUE,TRUE,,,
8de47d8ccc83fe1eb8a50baa1a80a259,ดอนชมพู น.12.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57] | candidate_sum_fail (sum=35, valid_votes=155)",,
8fb961031f901b383ea558d08051cfa6,ดอนชมพู น.2.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=305, valid_votes=405)",,
8fb961031f901b383ea558d08051cfa6,ดอนชมพู น.2.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=436, valid_votes=396)",,
914e7f67ed3ac040594e3528ca03a2dd,ลำคอหงษ์ น.11.pdf,normal,district,TRUE,TRUE,TRUE,,,
914e7f67ed3ac040594e3528ca03a2dd,ลำคอหงษ์ น.11.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
9154dc5f2d5e28982a6f42845f5bffdf,สส.5ทับ18(บช).pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=201, valid+void+spoiled=251) | candidate_sum_fail (sum=208, valid_votes=225)",,
91aba0d6831ddadd82e08472e2a8d340,หลุมข้าว น.14.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=301, valid_votes=303)",,
91aba0d6831ddadd82e08472e2a8d340,หลุมข้าว น.14.pdf,normal,partylist,FALSE,TRUE,FALSE,"ballot_math_fail (total=391, valid+void+spoiled=341)",,
9285377ca5b4959b50fd01cdc48c7099,ทต.ตลาดแค น.3.pdf,normal,district,FALSE,FALSE,FALSE,null_header_field:eligible_voters | null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,,
9285377ca5b4959b50fd01cdc48c7099,ทต.ตลาดแค น.3.pdf,normal,partylist,FALSE,TRUE,FALSE,"ballot_math_fail (total=903, valid+void+spoiled=303)",,
9407ed19f8984cc51cb861f720ddc39a,ส.ส. 5ทับ18 (บช).pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=482, valid+void+spoiled=188) | candidate_sum_fail (sum=421, valid_votes=121)",,
94c895d1f78db1e25a52740f280bac16,ด่านคล่า น. 3 .pdf,normal,district,TRUE,TRUE,TRUE,,,
94c895d1f78db1e25a52740f280bac16,ด่านคล่า น. 3 .pdf,normal,partylist,FALSE,FALSE,FALSE,null_header_field:total_ballots | null_header_field:valid_votes | null_header_field:void_ballots | null_header_field:spoiled_ballots,,
950bb198bbeb2e6ed05c37fb6e7adf16,ส.ส 5ทับ18 (บช).pdf,normal,partylist,TRUE,FALSE,FALSE,"null_header_field:station_number | candidate_sum_fail (sum=212, valid_votes=240)",,
958a2aca318af65e16c1abe64e35ea83,น.4 ต.ชีวาน ส.ส.5_18.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20] | candidate_sum_fail (sum=181, valid_votes=201)",,
9624eb8e5fbf57a5b913caf20ea6fb3b,น.7 ต.สัมฤทธิ์ ส.ส.5_18.pdf,normal,district,TRUE,TRUE,TRUE,,,
98ff5254e0e0c5f6f210bfc288205039,น.3 ต.ท่าหลวง ส.ส.5_18 (บช).pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=310, valid_votes=294)",,
996b58a9aa6af945896ac1b7cfe7273a,น.12 ต.สัมฤทธิ์ ส.ส.5_18 (บช).pdf,normal,partylist,TRUE,TRUE,TRUE,,,
99849454a4889839e4478357abdf2cff,สส.5ทับ18.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=103, valid_votes=153)",,
99aec0e88b758e84bd593c9101a58c60,น.5 ต.กระเบื้องใหญ่ ส.ส.5_18 (บช).pdf,normal,partylist,TRUE,TRUE,TRUE,ocr_missed_candidates:[51],,
99d5ae50d65ec6790bc58a6dfbcbbad9,ขามเฒ่า 1.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_extra_candidates:[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57] | candidate_sum_fail (sum=55, valid_votes=215)",,
9c2cbbcab052e3a5d890beb1007efa3f,ชุดที่ ๑ (สีขาว) ส่งให้คณะกรรมการการเลือกตั.pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=485, valid+void+spoiled=848) | candidate_sum_fail (sum=429, valid_votes=427)",,
9c996a59eb90e086359b9f47bda150d8,หลุมข้าว น.7.pdf,normal,district,TRUE,TRUE,TRUE,,,
9c996a59eb90e086359b9f47bda150d8,หลุมข้าว น.7.pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=152, valid_votes=98)",,
9cbf8f0a22fe1f4d373b0c63bb512264,สส.5ทับ18.pdf,normal,district,FALSE,FALSE,FALSE,"null_header_field:total_ballots | candidate_sum_fail (sum=247, valid_votes=266)",,
9d91fa2934ad42f8f6803908e4703bbc,ดอนชมพู น.8.pdf,normal,district,TRUE,TRUE,TRUE,,,
9d91fa2934ad42f8f6803908e4703bbc,ดอนชมพู น.8.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
9dc92f4f7eae6158beb0adabf3e19ff1,น.3 ต.ชีวาน ส.ส.5_18.pdf,normal,district,TRUE,TRUE,TRUE,,,
9ec0b3f726dfccbc557c64f111530dc4,ลำมูล น.1 10-2-69 09.36.pdf,normal,district,FALSE,TRUE,FALSE,"ballot_math_fail (total=218, valid+void+spoiled=278)",,
9ec0b3f726dfccbc557c64f111530dc4,ลำมูล น.1 10-2-69 09.36.pdf,normal,partylist,TRUE,TRUE,TRUE,"ocr_missed_candidates:[53, 54, 55, 56, 57]",,
9edd26039ed34c2b71f30471cd9b1bf1,หน่วยที่ 1 ตำบลใหม่.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=1164, valid_votes=364)",,
9edd26039ed34c2b71f30471cd9b1bf1,หน่วยที่ 1 ตำบลใหม่.pdf,normal,partylist,TRUE,FALSE,FALSE,"ocr_missed_candidates:[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29] | ocr_extra_candidates:[70, 81, 92, 103, 114, 125, 136, 147, 158, 169, 1710, 1811, 1912, 2013, 2114, 2215, 2316, 2417, 2518, 2619, 2720, 2821, 2922] | candidate_sum_fail (sum=36, valid_votes=358)",,
9eed08393cc541b886416a11478489bc,น.13.pdf,normal,district,TRUE,TRUE,TRUE,,,
9eed08393cc541b886416a11478489bc,น.13.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
9f8d67739540f65e860509db6ff46458,น.6 ต.ท่าหลวง ส.ส.5_18 (บช).pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=188, valid_votes=379)",,
9ffa0639ec556f0b111a90c19bfd1f71,ดอนชมพู น.3.pdf,normal,district,TRUE,TRUE,TRUE,null_header_field:eligible_voters,,
9ffa0639ec556f0b111a90c19bfd1f71,ดอนชมพู น.3.pdf,normal,partylist,TRUE,FALSE,FALSE,"null_header_field:eligible_voters | candidate_sum_fail (sum=330, valid_votes=293)",,
a075fa2e5257cfc838d9a875a18dda41,สส 5ทับ18.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=1237, valid_votes=437)",,
a1bbe3de61ec7c3068ac2a0aa29f6416,หน่วยที่ 4 ตำบลใหม่.pdf,normal,district,TRUE,FALSE,FALSE,"null_header_field:eligible_voters | candidate_sum_fail (sum=346, valid_votes=326)",,
a1bbe3de61ec7c3068ac2a0aa29f6416,หน่วยที่ 4 ตำบลใหม่.pdf,normal,partylist,TRUE,TRUE,TRUE,,,
a21729ceecdbf522659ffc26be86d8e8,ส.ส 5ทับ18 (บช).pdf,normal,partylist,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=202, valid_votes=204)",,
a2a037102a2b60fdc53a5ce444e7c4d9,ส.ส. 5ทับ18.pdf,normal,district,TRUE,TRUE,TRUE,,,
a2d4bf2cef212c9c7b5eb03d52e22489,พลสงคราม น.15 10-2-69 10.43.pdf,normal,district,TRUE,TRUE,TRUE,,,
a2d4bf2cef212c9c7b5eb03d52e22489,พลสงคราม น.15 10-2-69 10.43.pdf,normal,partylist,TRUE,FALSE,FALSE,"ocr_missed_candidates:[53, 54, 55, 56, 57] | candidate_sum_fail (sum=195, valid_votes=216)",,
a453632e987610d7d1b92156b6f78f87,พลสงคราม น.10 10-2-69 10.22.pdf,normal,district,TRUE,FALSE,FALSE,"ocr_missed_candidates:[7, 8, 9] | candidate_sum_fail (sum=71, valid_votes=150)",,
a453632e987610d7d1b92156b6f78f87,พลสงคราม น.10 10-2-69 10.22.pdf,normal,district,TRUE,FALSE,FALSE,"candidate_sum_fail (sum=170, valid_votes=150)",,
a453632e987610d7d1b92156b6f78f87,พลสงคราม น.10 10-2-69 10.22.pdf,normal,partylist,FALSE,FALSE,FALSE,"ballot_math_fail (total=167, valid+void+spoiled=175) | candidate_sum_fail (sum=139, valid_votes=149)",,
