file_id,file_path,election_type,area_scope,district,subdistrict,station_no,pdf_name
f927242ce72c03ccf430f886837200a5,LA_district5_data_raw/อำเภอโนนสูง/ตำบลบิง/หน่วยเลือกตั้งที่ 12/บิง น.12.pdf,normal,,อำเภอโนนสูง,ตำบลบิง,12,บิง น.12.pdf
b3884e0038ccc8f44689ddd607753428,LA_district5_data_raw/อำเภอโนนสูง/ตำบลบิง/หน่วยเลือกตั้งที่ 2/บิง น.2.pdf,normal,,อำเภอโนนสูง,ตำบลบิง,2,บิง น.2.pdf
6d86dc21c3c5a98db4072da7b7670695,LA_district5_data_raw/อำเภอโนนสูง/ตำบลบิง/หน่วยเลือกตั้งที่ 3/บิง น.3.pdf,normal,,อำเภอโนนสูง,ตำบลบิง,3,บิง น.3.pdf
62c281f9f300de1d165c3e8ce9ac801e,LA_district5_data_raw/อำเภอโนนสูง/ตำบลบิง/หน่วยเลือกตั้งที่ 4/บิง น.4.pdf,normal,,อำเภอโนนสูง,ตำบลบิง,4,บิง น.4.pdf
28d48750cfcee755760f22a1fde8cece,LA_district5_data_raw/อำเภอโนนสูง/ตำบลบิง/หน่วยเลือกตั้งที่ 5/บิง น.5.pdf,normal,,อำเภอโนนสูง,ตำบลบิง,5,บิง น.5.pdf
29d29923896aed90aa0b5bc4d447ad89,LA_district5_data_raw/อำเภอโนนสูง/ตำบลบิง/หน่วยเลือกตั้งที่ 6/บิง น.6.pdf,normal,,อำเภอโนนสูง,ตำบลบิง,6,บิง น.6.pdf
33eeb061ecc9062a3ba9664b6d33b3b7,LA_district5_data_raw/อำเภอโนนสูง/ตำบลบิง/หน่วยเลือกตั้งที่ 7/บิง น.7.pdf,normal,,อำเภอโนนสูง,ตำบลบิง,7,บิง น.7.pdf
42ffe15a76c5f40554214e62b5da7c46,LA_district5_data_raw/อำเภอโนนสูง/ตำบลบิง/หน่วยเลือกตั้งที่ 8/บิง น.9.pdf,normal,,อำเภอโนนสูง,ตำบลบิง,8,บิง น.9.pdf
cbf7e276dd0e5fbd2e09ba3814cecd57,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 1/พลสงคราม น.1 10-2-69 09.59.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,1,พลสงคราม น.1 10-2-69 09.59.pdf
a453632e987610d7d1b92156b6f78f87,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 10/พลสงคราม น.10 10-2-69 10.22.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,10,พลสงคราม น.10 10-2-69 10.22.pdf
dcc8a209f4b9a09a0f98b31bfd81aa89,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 11/พลสงคราม น.11 10-2-69 10.29.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,11,พลสงคราม น.11 10-2-69 10.29.pdf
6f004fa71b79c953b5ff86ec38b1231a,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 12/พลสงคราม น.12 10-2-69 10.31.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,12,พลสงคราม น.12 10-2-69 10.31.pdf
2834b02020982d69837830d32705f4c8,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 13/พลสงคราม น.13 10-2-69 10.33.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,13,พลสงคราม น.13 10-2-69 10.33.pdf
09b0344a1a9bcccef171c4bc67a225e2,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 14/พลสงคราม น.14 10-2-69 10.41.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,14,พลสงคราม น.14 10-2-69 10.41.pdf
a2d4bf2cef212c9c7b5eb03d52e22489,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 15/พลสงคราม น.15 10-2-69 10.43.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,15,พลสงคราม น.15 10-2-69 10.43.pdf
25439ce282cada8af41e7524b769784b,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 2/พลสงคราม น.2 10-2-69 10.02.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,2,พลสงคราม น.2 10-2-69 10.02.pdf
4213f8122674c1e5556619cad3858ccd,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 3/พลสงคราม น.3 10-2-69 10.06.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,3,พลสงคราม น.3 10-2-69 10.06.pdf
88ba8414b9e7cca61e32be91a39b9414,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 4/พลสงคราม น.4 10-2-69 10.07.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,4,พลสงคราม น.4 10-2-69 10.07.pdf
b14123d12dd8a1f3c12574dafc0a9ef3,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 5/พลสงคราม น.5 10-2-69 10.09.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,5,พลสงคราม น.5 10-2-69 10.09.pdf
6f33020230a599a2d11c14afb5a35e4f,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 6/พลสงคราม น.6 10-2-69 10.12.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,6,พลสงคราม น.6 10-2-69 10.12.pdf
8bd67780ff7c70fd904b4db10798fbd7,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 7/พลสงคราม น.7 10-2-69 10.14.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,7,พลสงคราม น.7 10-2-69 10.14.pdf
a63be73de042ca20062ad7facbb2be1a,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 8/พลสงคราม น.8 10-2-69 10.16.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,8,พลสงคราม น.8 10-2-69 10.16.pdf
138c5ce25c670ea2f3d1b1657a63de58,LA_district5_data_raw/อำเภอโนนสูง/ตำบลพลสงคราม/หน่วยเลือกตั้งที่ 9/พลสงคราม น.9 10-2-69 10.18.pdf,normal,,อำเภอโนนสูง,ตำบลพลสงคราม,9,พลสงคราม น.9 10-2-69 10.18.pdf
4523cae4e945fd8b4ee04602fe922c56,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 1/มะค่า น.1.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,1,มะค่า น.1.pdf
73cbf627c97ede1efc8362913c91fd98,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 10/มะค่า น.10.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,10,มะค่า น.10.pdf
de4df5580e70b5de3a5f3b1ff0374d0f,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 11/มะค่า น.11.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,11,มะค่า น.11.pdf
aa1a5d10d84d43284db0988da6c7c97d,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 12/มะค่า น.12.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,12,มะค่า น.12.pdf
bbe8a5ee7c5c8e19f66127e6d6a0182d,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 13/มะค่า น.13.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,13,มะค่า น.13.pdf
41779a3e1280ef74347917db7d60e61d,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 14/มะค่า น.14.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,14,มะค่า น.14.pdf
82462b1cc2ec709b7634fc3eaed1803e,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 15/มะค่า น.15.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,15,มะค่า น.15.pdf
f6a0fb7a2121e7dd73e904fd58c4ce89,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 16/มะค่า น.16.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,16,มะค่า น.16.pdf
d696d93cc9604989dfe795ba4021e1c3,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 2/มะค่า น.2.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,2,มะค่า น.2.pdf
d35798420350c435f6bd9a82f32f3006,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 3/มะค่า น.3.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,3,มะค่า น.3.pdf
d517d2fff2d06c8636c55754f538c67c,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 4/มะค่า น.4.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,4,มะค่า น.4.pdf
be0cd8ef6a18e3630b892f00f98a92f4,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 5/มะค่า น.5.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,5,มะค่า น.5.pdf
83568d0627acdb9c4d7961e57fec246d,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 6/มะค่า น.6.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,6,มะค่า น.6.pdf
46a6443f23bf547655d46c931dc01dae,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 7/มะค่า น.7.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,7,มะค่า น.7.pdf
e9a610d14e43169965c79aa14bbc9bb9,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 8/มะค่า น.8.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,8,มะค่า น.8.pdf
3290ade69d1e0bf346f1c44abe2fa03d,LA_district5_data_raw/อำเภอโนนสูง/ตำบลมะค่า/หน่วยเลือกตั้งที่ 9/มะค่า น.9.pdf,normal,,อำเภอโนนสูง,ตำบลมะค่า,9,มะค่า น.9.pdf
1c8ba052964145649d3fde915d69e1f3,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 1/ลำคอหงษ์ น.1.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,1,ลำคอหงษ์ น.1.pdf
2be8d00c980cc4f48a4a7ccaf041dcdc,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 10/ลำคอหงษ์ น.10.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,10,ลำคอหงษ์ น.10.pdf
914e7f67ed3ac040594e3528ca03a2dd,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 11/ลำคอหงษ์ น.11.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,11,ลำคอหงษ์ น.11.pdf
e5b54c7dcf3ce1adaea35844beea48de,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 12/ลำคอหงษ์ น.12.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,12,ลำคอหงษ์ น.12.pdf
253e38f07e33e0b09f3b6e390395bf2f,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 2/ลำคอหงษ์ น.2.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,2,ลำคอหงษ์ น.2.pdf
a96dc3cc31eec005db4487c9243f3ca6,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 3/ลำคอหงษ์ น.3.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,3,ลำคอหงษ์ น.3.pdf
584ffe8c313526220bdde2b90679af78,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 4/ลำคอหงษ์ น.4.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,4,ลำคอหงษ์ น.4.pdf
4e726109cb45a55f2802cb40a53e44c1,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 5/ลำคอหงษ์ น.5.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,5,ลำคอหงษ์ น.5.pdf
c7c3844e85bd06994303f059000285f3,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 6/ลำคอหงษ์ น 6.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,6,ลำคอหงษ์ น 6.pdf
43090cf326bff7fde68ed106156a1cca,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 7/ลำคอหงษ์ น.7.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,7,ลำคอหงษ์ น.7.pdf
76e96811359c55ff8609bd20085823d0,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 8/ลำคอหงษ์ น.8.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,8,ลำคอหงษ์ น.8.pdf
5db9b0e863d86b1c3e5ea9503924b58f,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำคอหงษ์/หน่วยเลือกตั้งที่ 9/ลำคอหงษ์ น.9.pdf,normal,,อำเภอโนนสูง,ตำบลลำคอหงษ์,9,ลำคอหงษ์ น.9.pdf
9ec0b3f726dfccbc557c64f111530dc4,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำมูล/หน่วยเลือกตั้งที่ 1/ลำมูล น.1 10-2-69 09.36.pdf,normal,,อำเภอโนนสูง,ตำบลลำมูล,1,ลำมูล น.1 10-2-69 09.36.pdf
7176a01bf066cd49a08d87b360be804b,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำมูล/หน่วยเลือกตั้งที่ 2/ลำมูล น.2 10-2-69 09.39.pdf,normal,,อำเภอโนนสูง,ตำบลลำมูล,2,ลำมูล น.2 10-2-69 09.39.pdf
cf88e992941b06beb368166a184fe740,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำมูล/หน่วยเลือกตั้งที่ 3/ลำมูล น.3 10-2-69 09.41.pdf,normal,,อำเภอโนนสูง,ตำบลลำมูล,3,ลำมูล น.3 10-2-69 09.41.pdf
bab918b5fae2fd655c93ec55a87bccd6,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำมูล/หน่วยเลือกตั้งที่ 4/ลำมูล น.4 10-2-69 09.46.pdf,normal,,อำเภอโนนสูง,ตำบลลำมูล,4,ลำมูล น.4 10-2-69 09.46.pdf
fa294d6ad668addeec555d11addd039d,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำมูล/หน่วยเลือกตั้งที่ 5/ลำมูล น.5 10-2-69 09.49.pdf,normal,,อำเภอโนนสูง,ตำบลลำมูล,5,ลำมูล น.5 10-2-69 09.49.pdf
1d09187e57d0477f9258c24ff39f001c,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำมูล/หน่วยเลือกตั้งที่ 6/ลำมูล น.6 10-2-69 09.51.pdf,normal,,อำเภอโนนสูง,ตำบลลำมูล,6,ลำมูล น.6 10-2-69 09.51.pdf
7f670365f09c57a12d872ac9b4f847d3,LA_district5_data_raw/อำเภอโนนสูง/ตำบลลำมูล/หน่วยเลือกตั้งที่ 7/ลำมูล น.7 10-2-69 09.53.pdf,normal,,อำเภอโนนสูง,ตำบลลำมูล,7,ลำมูล น.7 10-2-69 09.53.pdf
8b3b52324f521990f480fbdfb2e72ba7,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 1/หลุมข้าว น.1.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,1,หลุมข้าว น.1.pdf
58fe7e7e4363d596cb31ec069e7fa728,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 10/หลุมข้าว น.10.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,10,หลุมข้าว น.10.pdf
06a5458d5c817219aaaf393768148e22,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 11/หลุมข้าว น.11.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,11,หลุมข้าว น.11.pdf
7471a4ec2cda550324dd6cb1ef21363c,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 12/หลุมข้าว น.12.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,12,หลุมข้าว น.12.pdf
61b3912f9808d86660e15554df5b7307,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 13/หลุมข้าว น.13.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,13,หลุมข้าว น.13.pdf
91aba0d6831ddadd82e08472e2a8d340,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 14/หลุมข้าว น.14.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,14,หลุมข้าว น.14.pdf
b5f1c29103f79c3c38199f94e1b1172b,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 15/หลุมข้าว น.15.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,15,หลุมข้าว น.15.pdf
88ecd0ab96276589a89d832ee664d8e3,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 16/หลุมข้าว น.16.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,16,หลุมข้าว น.16.pdf
c71f15881cb49ae9c60f3c87b7ce5526,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 17/หลุมข้าว น.17.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,17,หลุมข้าว น.17.pdf
de8669c6ef5fa962e75924a2de829cdc,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 18/หลุมข้าว น.18.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,18,หลุมข้าว น.18.pdf
0060c484129df8a47546c71de468e96d,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 19/หลุมข้าว น.19.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,19,หลุมข้าว น.19.pdf
6007ac671d31fd77ec6c06ddc9a74934,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 2/หลุมข้าว น.2.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,2,หลุมข้าว น.2.pdf
cd5d53d703b78d4f10c0c4ce09837edc,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 20/หลุมข้าว น.20.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,20,หลุมข้าว น.20.pdf
ea90636baabdc1ee3f92f013bf6d9f56,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 3/หลุมข้าว น.3.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,3,หลุมข้าว น.3.pdf
b6a3db7c16730408f0251f6402630afa,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 4/หลุมข้าว น.4.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,4,หลุมข้าว น.4.pdf
fd64ee8c38fae3f31b40de7971eef3c6,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 5/หลุมข้าว น.5.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,5,หลุมข้าว น.5.pdf
495ace2d52dc5538c87ba377476246ab,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 6/หลุมข้าว น.6.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,6,หลุมข้าว น.6.pdf
9c996a59eb90e086359b9f47bda150d8,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 7/หลุมข้าว น.7.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,7,หลุมข้าว น.7.pdf
6ece1bf5e69f1cde9c5f61640ea1acd2,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 8/หลุมข้าว น.8.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,8,หลุมข้าว น.8.pdf
b54428d67180cbc697edfc2f433958f0,LA_district5_data_raw/อำเภอโนนสูง/ตำบลหลุมข้าว/หน่วยเลือกตั้งที่ 9/หลุมข้าว น.9.pdf,normal,,อำเภอโนนสูง,ตำบลหลุมข้าว,9,หลุมข้าว น.9.pdf
d4a541575cc4e96d95297d1486acb97a,LA_district5_data_raw/อำเภอโนนสูง/ตำบลเมืองปราสาท/หน่วยเลือกตั้งที่ 1/น.1.pdf,normal,,อำเภอโนนสูง,ตำบลเมืองปราสาท,1,น.1.pdf
827b7d26f1c0700551721442d1f421ea,LA_district5_data_raw/อำเภอโนนสูง/ตำบลเมืองปราสาท/หน่วยเลือกตั้งที่ 10/น.10.pdf,normal,,อำเภอโนนสูง,ตำบลเมืองปราสาท,10,น.10.pdf
2db13ee14626cd9d7ce63cd76e84f8f0,LA_district5_data_raw/อำเภอโนนสูง/ตำบลเมืองปราสาท/หน่วยเลือกตั้งที่ 11/น.11.pdf,normal,,อำเภอโนนสูง,ตำบลเมืองปราสาท,11,น.11.pdf
0b761babc6d4b93e97027688d71d4eab,LA_district5_data_raw/อำเภอโนนสูง/ตำบลเมืองปราสาท/หน่วยเลือกตั้งที่ 12/น.12.pdf,normal,,อำเภอโนนสูง,ตำบลเมืองปราสาท,12,น.12.pdf
9eed08393cc541b886416a11478489bc,LA_district5_data_raw/อำเภอโนนสูง/ตำบลเมืองปราสาท/หน่วยเลือกตั้งที่ 13/น.13.pdf,normal,,อำเภอโนนสูง,ตำบลเมืองปราสาท,13,น.13.pdf
